主体ID,销售组织,客戶編碼,客户,客名,销售部门,销售业务员,商品名称,销售数量,数量,主计量,合计含税金额,线索客户编码,线索客户名称,ERP订单号,ERP订单状态,要求送货日期,创建时间,商品編碼,小類編碼,小類,客戶屬性,訂單總金額
2507411760307240969,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,2070.1,,,14699738,已登记,2026-04-04 00:00:00,2026-04-02 11:39:11,1300101043,1300101,一號肉,凍肉店,0
2507411760307240969,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,2070.1,,,14699738,已登记,2026-04-04 00:00:00,2026-04-02 11:39:11,1300111003,1300111,寸骨,凍肉店,0
2507409320765816834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),5,75,千克,2513.5,,,14699728,已登记,2026-04-03 00:00:00,2026-04-02 11:34:28,1300607015,1300607,帶皮腿扒,凍肉店,2513.5
2507409320765816834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,2513.5,,,14699728,已登记,2026-04-03 00:00:00,2026-04-02 11:34:28,1300101043,1300101,一號肉,凍肉店,0
2507409320765816834,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,2513.5,,,14699728,已登记,2026-04-03 00:00:00,2026-04-02 11:34:28,1300111003,1300111,寸骨,凍肉店,0
2507395267631251456,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,遼寧銘川帶皮腿扒|15KG (300克+/塊),6,90,千克,1330.2,,,14699675,已登记,2026-04-02 00:00:00,2026-04-02 11:07:11,1300607015,1300607,帶皮腿扒,凍肉店,1330.2
2507386342690783232,香港事业部,NFT00.000337,新城發食品有限公司,新城發,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,5,125,千克,4075,,,14699654,已登记,2026-04-08 00:00:00,2026-04-02 10:49:53,1300109002,1300109,面精肉,批發-加工,4075
2507380467175522311,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,金鷹面精肉|25KG,1,25,千克,815,,,14698543,已登记,2026-04-03 00:00:00,2026-04-02 10:38:27,1300109002,1300109,面精肉,批發-飛機,815
2507380149347942409,香港事业部,NFT00.000337,新城發食品有限公司,新城發,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,3,75,千克,2445,,,14699638,已登记,2026-04-04 00:00:00,2026-04-02 10:37:51,1300109002,1300109,面精肉,批發-加工,2445
2507378955347034120,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰法式羊排 8 支骨|20KG,1,20,千克,1900,,,14699657,已登记,2026-04-03 00:00:00,2026-04-02 10:35:32,1300501020,1300501,羊排,批發-飛機,1900
2507377838655537152,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,中國金鯧魚(200-300G)|10KG(藍帶),1,10,千克,328,,,14698539,已登记,2026-04-02 00:00:00,2026-04-02 10:33:23,1800108095,1800108,魚.其他,批發-飛機,328
2507373346118172678,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,1,25,千克,815,,,14699612,已登记,2026-04-02 00:00:00,2026-04-02 10:24:40,1300109002,1300109,面精肉,凍肉店,815
2507367367525269504,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹寸骨|10KG (1K*10包),10,100,千克,4850,,,14699575,已登记,2026-04-02 00:00:00,2026-04-02 10:13:04,1300111003,1300111,寸骨,批發-飛機,4850
2507366568661352449,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,中國金鯧魚(200-300G)|10KG(藍帶),1,10,千克,328,,,14698489,已登记,2026-04-02 00:00:00,2026-04-02 10:11:31,1800108095,1800108,魚.其他,批發-加工,328
2507357695258918913,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,中國金鯧魚(200-300G)|10KG(藍帶),0.1,1,千克,32.8,,,14698478,已关闭,2026-04-02 00:00:00,2026-04-02 09:54:17,1800108095,1800108,魚.其他,批發-加工,32.8
2507357420381011970,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,中國金鯧魚(200-300G)|10KG(藍帶),0.1,1,千克,32.8,,,14698475,已关闭,2026-04-02 00:00:00,2026-04-02 09:53:45,1800108095,1800108,魚.其他,批發-加工,32.8
2507348735955566595,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,1,25,千克,815,,,14698446,已登记,2026-04-04 00:00:00,2026-04-02 09:36:54,1300109002,1300109,面精肉,凍肉店,815
2507346803220283394,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,4,100,千克,3260,,,14698437,已登记,2026-04-03 00:00:00,2026-04-02 09:33:10,1300109002,1300109,面精肉,凍肉店,3260
2507337423011708930,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 280-300G|15KG,5,75,千克,959.25,,,14698407,已登记,2026-04-03 00:00:00,2026-04-02 09:14:59,1300603040,1300603,帶骨全腿,批發-加工,959.25
2506836604056764425,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,優質梅肉|25KG,1,25,千克,650,,,14698325,已登记,2026-04-02 00:00:00,2026-04-01 17:03:15,1300101007,1300101,一號肉,批發-飛機,650
2506772128007716865,香港事业部,NFT00.001991,昭楠貿易有限公司,昭楠,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,20,240,千克,3768,,,14699196,已登记,2026-04-02 00:00:00,2026-04-01 14:58:08,1300609001,1300609,去皮上腿肉,批發-飛機,3768
2506715460207640577,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹面精肉|25KG,1,25,千克,815,,,14699028,已登记,2026-04-02 00:00:00,2026-04-01 13:08:13,1300109002,1300109,面精肉,批發-飛機,815
2506689338218119176,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,10,120,千克,1884,,,14698834,已登记,2026-04-02 00:00:00,2026-04-01 12:17:30,1300609001,1300609,去皮上腿肉,批發-加工,1884
2506682449090576393,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,485,,,14698042,已登记,2026-04-01 00:00:00,2026-04-01 12:04:08,1300111003,1300111,寸骨,批發-飛機,485
2506675697400414213,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,665.1,,,14698031,已登记,2026-04-02 00:00:00,2026-04-01 11:51:03,1300607015,1300607,帶皮腿扒,凍肉店,665.1
2506661042973573129,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,1405,,,14698649,已登记,2026-04-02 00:00:00,2026-04-01 11:22:37,1300101043,1300101,一號肉,凍肉店,1405
2506661042973573129,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,1405,,,14698649,已登记,2026-04-02 00:00:00,2026-04-01 11:22:37,1300111003,1300111,寸骨,凍肉店,0
2506646251104632837,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰法式羊排 8 支骨|20KG,1,20,千克,1900,,,14698630,已登记,2026-04-02 00:00:00,2026-04-01 10:53:55,1300501020,1300501,羊排,批發-飛機,1900
2506640143662710786,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,遼寧欣城帶骨雞全腿 280-300G|15KG,4,60,千克,767.4,,,14698592,已登记,2026-04-01 00:00:00,2026-04-01 10:42:05,1300603040,1300603,帶骨全腿,凍肉店,767.4
2506634663282868228,香港事业部,NFT00.000109,施培記凍肉超級市場有限公司,施培記,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,1,25,千克,815,,,14697990,已登记,2026-04-02 00:00:00,2026-04-01 10:31:25,1300109002,1300109,面精肉,凍肉店,815
2506623522137702408,香港事业部,NFT00.002220,新田食品貿易有限公司,新田,分销业务冻品水产部销售部,岑美玉,至尊梅肉|25KG,10,250,千克,9200,,,14697537,已登记,2026-04-01 00:00:00,2026-04-01 10:09:48,1300101043,1300101,一號肉,批發-加工,9200
2506618488437604360,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 280-300G|15KG,6,90,千克,1151.1,,,14697975,已登记,2026-04-02 00:00:00,2026-04-01 10:00:02,1300603040,1300603,帶骨全腿,批發-加工,1151.1
2506609855551766537,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,華英全淨膛鴨|11.2KG (1.4KG/只),3,33.6,千克,359.52,,,14697963,已登记,2026-04-01 00:00:00,2026-04-01 09:43:17,1300901002,1300901,整鴨,批發-加工,359.52
2506606874844463105,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,高峰四號肉 25KG,125,125,千克,2725,,,14697957,已登记,2026-04-01 00:00:00,2026-04-01 09:37:31,1300104005,1300104,四號肉,批發-加工,2725
2506599023645818886,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,遼寧欣城帶骨雞全腿 280-300G|15KG,6,90,千克,1151.1,,,14697405,已登记,2026-04-02 00:00:00,2026-04-01 09:22:16,1300603040,1300603,帶骨全腿,批發-加工,1151.1
2506590244731092993,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,遼寧欣城帶骨雞全腿 280-300G|15KG,4,60,千克,767.4,,,14697958,已登记,2026-04-01 00:00:00,2026-04-01 09:05:15,1300603040,1300603,帶骨全腿,批發-加工,767.4
2506589291249926145,香港事业部,NFT00.001901,福偉集團有限公司,福偉,分销业务冻品水产部销售部,谭小君,遼寧嘉士德去皮上腿肉|12KG,8,96,千克,1526.4,,,14697410,已登记,2026-04-01 00:00:00,2026-04-01 09:03:25,1300609018,1300609,去皮上腿肉,批發-加工,1526.4
2506582204553887751,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,優質梅肉|25KG,25,25,千克,650,,,14697959,已登记,2026-04-01 00:00:00,2026-04-01 08:49:39,1300101007,1300101,一號肉,批發-飛機,650
2506554570734305285,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,華英全淨膛鴨|11.2KG (1.4KG/只),3,33.6,千克,359.52,,,,开立,2026-04-01 00:00:00,2026-04-01 07:56:02,1300901002,1300901,整鴨,批發-加工,0
2506554570734305285,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,河南去皮上腿肉|12KG,20,240,千克,359.52,,,,开立,2026-04-01 00:00:00,2026-04-01 07:56:02,1300609001,1300609,去皮上腿肉,批發-加工,0
2506553359551954952,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),20,300,千克,0,,,,开立,2026-04-01 00:00:00,2026-04-01 07:53:40,1300607015,1300607,帶皮腿扒,批發-加工,0
2506552964416536578,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),20,300,千克,0,,,,开立,2026-04-01 00:00:00,2026-04-01 07:52:58,1300607015,1300607,帶皮腿扒,批發-加工,0
2506038676441006084,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,6,72,千克,1130.4,,,14697275,已登记,2026-04-01 00:00:00,2026-03-31 15:15:04,1300609001,1300609,去皮上腿肉,批發-加工,1130.4
2506035704325210115,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹面精肉|25KG,1,25,千克,815,,,14697276,已登记,2026-04-01 00:00:00,2026-03-31 15:09:18,1300109002,1300109,面精肉,批發-飛機,815
2505979105246183426,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹面精肉|25KG,1,25,千克,815,,,14697672,已登记,2026-04-01 00:00:00,2026-03-31 13:19:29,1300109002,1300109,面精肉,批發-飛機,815
2505965687766777856,香港事业部,NFT00.002474,明記冷凍食品有限公司,明記冷凍,分销业务冻品水产部销售部,岑美玉,至尊梅肉|25KG,6,150,千克,5520,,,14697161,已登记,2026-04-01 00:00:00,2026-03-31 12:53:27,1300101043,1300101,一號肉,批發-加工,5520
2505950457812746245,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰法式小切羊排 |10KG,2,20,千克,2060,,,14696991,已登记,2026-04-01 00:00:00,2026-03-31 12:23:54,1300501022,1300501,羊排,批發-飛機,2060
2505947485695377412,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹面精肉|25KG,2,50,千克,1630,,,14696990,已登记,2026-04-01 00:00:00,2026-03-31 12:18:07,1300109002,1300109,面精肉,批發-飛機,1630
2505931937913765892,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,195,,,14696973,已登记,2026-04-01 00:00:00,2026-03-31 11:47:58,1300603040,1300603,帶骨全腿,批發-飛機,195
2505912696461852679,香港事业部,NFT00.002220,新田食品貿易有限公司,新田,分销业务冻品水产部销售部,岑美玉,至尊梅肉|25KG,10,250,千克,9200,,,14696542,已登记,2026-04-01 00:00:00,2026-03-31 11:10:38,1300101043,1300101,一號肉,批發-加工,9200
2505909019969847302,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1150.1,,,14696804,已登记,2026-04-01 00:00:00,2026-03-31 11:03:29,1300607015,1300607,帶皮腿扒,凍肉店,1150.1
2505909019969847302,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,1150.1,,,14696804,已登记,2026-04-01 00:00:00,2026-03-31 11:03:29,1300111003,1300111,寸骨,凍肉店,0
2505894855166132229,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,高峰法式羊排 12 支骨|20KG,2,40,千克,8130,,,14696730,已登记,2026-03-31 00:00:00,2026-03-31 10:36:00,1300501019,1300501,羊排,批發-飛機,8130
2505894855166132229,香港事业部,NFT00.000357,三明有限公司,三明,分销业务冻品水产部销售部,张淑燕,金鷹面精肉|25KG,6,150,千克,8130,,,14696730,已登记,2026-03-31 00:00:00,2026-03-31 10:36:00,1300109002,1300109,面精肉,批發-飛機,0
2505882683228815362,香港事业部,NFT00.000881,明興食品有限公司(元朗),明興,分销业务冻品水产部销售部,许至邦,金鷹面精肉|25KG,5,125,千克,4075,,,14696491,已登记,2026-04-01 00:00:00,2026-03-31 10:12:24,1300109002,1300109,面精肉,批發-加工,4075
2505860349398876168,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,195,,,14696436,已登记,2026-03-31 00:00:00,2026-03-31 09:29:04,1300603040,1300603,帶骨全腿,批發-飛機,195
2505845145216221184,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,遼寧銘川帶皮腿扒|15KG (300克+/塊),10,150,千克,2217,,,14696393,已登记,2026-04-01 00:00:00,2026-03-31 08:59:35,1300607015,1300607,帶皮腿扒,批發-加工,2217
2505317036035932169,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,遼寧銘川帶皮腿扒|15KG (300克+/塊),10,150,千克,2217,,,14696324,已登记,2026-03-31 00:00:00,2026-03-30 15:54:55,1300607015,1300607,帶皮腿扒,批發-加工,2217
2505297811763888137,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,8,96,千克,1516.8,,,14696306,已登记,2026-03-31 00:00:00,2026-03-30 15:17:35,1300609001,1300609,去皮上腿肉,批發-加工,1516.8
2505194440491008009,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1585.1,,,14696049,已登记,2026-03-31 00:00:00,2026-03-30 11:57:02,1300607015,1300607,帶皮腿扒,凍肉店,1585.1
2505194440491008009,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,1585.1,,,14696049,已登记,2026-03-31 00:00:00,2026-03-30 11:57:02,1300101043,1300101,一號肉,凍肉店,0
2505161867457462273,香港事业部,NFT00.000140,聯合林記食品有限公司,聯合林記,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,16,192,千克,3033.6,,,14695113,已登记,2026-03-30 00:00:00,2026-03-30 10:53:49,1300609001,1300609,去皮上腿肉,批發-加工,3033.6
2505153775740649477,香港事业部,NFT00.001991,昭楠貿易有限公司,昭楠,分销业务冻品水产部销售部,莫艺生,遼寧銘川帶皮腿扒|15KG (300克+/塊),20,300,千克,4434,,,14695000,已登记,2026-03-30 00:00:00,2026-03-30 10:38:08,1300607015,1300607,帶皮腿扒,批發-飛機,4434
2505152890977386498,香港事业部,NFT00.001991,昭楠貿易有限公司,昭楠,分销业务冻品水产部销售部,莫艺生,河南去皮上腿肉|12KG,20,240,千克,3792,,,14695873,已登记,2026-03-30 00:00:00,2026-03-30 10:36:25,1300609001,1300609,去皮上腿肉,批發-飛機,3792
2505113454586101763,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,遼寧銘川帶皮腿扒|15KG (300克+/塊),10,150,千克,2217,,,14694935,已登记,2026-03-31 00:00:00,2026-03-30 09:19:56,1300607015,1300607,帶皮腿扒,批發-加工,2217
2503675594024681480,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,金鷹面精肉|25KG,2,50,千克,1630,,,14695597,已登记,2026-03-28 00:00:00,2026-03-28 10:50:05,1300109002,1300109,面精肉,凍肉店,1630
